"","V1","V2"
"1",1,2
"2",3,4
"3",2,5
"4",4,6
"5",5,7
"6",7,8
"7",9,10
"8",3,12
"9",10,12
"10",8,13
"11",12,13
"12",10,14
"13",11,14
"14",1,15
"15",3,15
"16",13,16
"17",14,17
"18",12,18
"19",15,19
"20",4,20
"21",19,21
"22",17,22
"23",18,22
"24",16,23
"25",18,24
"26",15,25
"27",21,26
"28",23,26
"29",4,27
"30",25,27
"31",12,30
"32",24,30
"33",16,31
"34",18,33
"35",30,33
"36",33,34
"37",25,35
"38",30,35
"39",29,36
"40",30,36
"41",35,36
"42",29,37
"43",31,37
"44",31,38
"45",33,38
"46",32,39
"47",16,40
"48",31,40
"49",32,40
"50",33,41
"51",22,42
"52",23,44
"53",28,44
"54",40,45
"55",43,45
"56",44,46
"57",26,47
"58",45,48
"59",44,49
"60",48,49
"61",45,50
"62",45,51
