"","weight"
"1",0.0778203064297549
"2",0.0687313618385245
"3",0.0600000017224811
"4",0.0304138142080814
"5",0.0128062523861791
"6",1.73202599406284e-05
"7",0.0241710632985561
"8",0.024166094019895
"9",0.030000003333191
"10",0.0695479706742388
"11",0.0340705169040755
"12",0.0390512496812652
"13",0.0306724668379261
"14",0.0202237507915979
"15",0.0815095093545469
"16",0.0548525306810038
"17",0.0244908170976538
"18",0.0231585906535404
"19",0.0231473567102057
"20",0.0262411928529746
"21",4.531534861479
"22",4.28269120980608
"23",4.27454664263645
"24",1.7871936101243
