"","x"
"1",9.707
"2",9.641
"3",7.465
"4",5.631
"5",6.263
"6",4.418
"7",5.802
"8",3.568
"9",7.444
"10",7.039
"11",3.423
"12",7.347
"13",7.143
"14",2.716
"15",7.236
"16",8.888
"17",6.569
"18",8.766
"19",8.627
"20",7.015
"21",3.126
"22",9.862
"23",6.438
"24",9.037
"25",5.885
"26",6.681
"27",6.399
"28",7.962
"29",7.566
"30",1.598
"31",7.878
"32",7.239
"33",8.719
"34",8.178
"35",5.196
"36",1.306
"37",3.339
"38",3.151
"39",0.356
"40",6.627
"41",2.325
"42",4.679
"43",5.218
"44",3.176
"45",0.371
"46",0.312
"47",6.812
"48",6.846
"49",5.468
"50",0.376
"51",7.158
"52",6.806
"53",7.622
"54",6.496
"55",2.509
"56",6.721
"57",4.283
