"","V1","V2"
"1",1,2
"2",1,11
"3",2,8
"4",3,4
"5",4,6
"6",5,9
"7",6,10
"8",7,11
"9",7,13
"10",8,13
"11",8,14
"12",9,14
"13",9,15
"14",9,21
"15",10,12
"16",10,14
"17",10,16
"18",10,23
"19",11,12
"20",11,18
"21",14,27
"22",15,20
"23",16,25
"24",16,29
"25",16,35
"26",17,28
"27",19,20
"28",20,36
"29",21,31
"30",22,29
"31",22,35
"32",23,27
"33",23,32
"34",24,30
"35",24,32
"36",24,33
"37",25,34
"38",26,33
"39",27,36
"40",28,33
"41",28,34
"42",28,38
"43",29,45
"44",29,47
"45",30,31
"46",32,34
"47",32,45
"48",34,38
"49",34,39
"50",35,39
"51",36,40
"52",36,41
"53",37,41
"54",39,45
"55",40,43
"56",40,44
"57",41,46
"58",42,46
"59",42,47
"60",45,47
