"","x"
"1",5.631
"2",6.263
"3",3.568
"4",3.423
"5",7.347
"6",2.716
"7",7.236
"8",6.569
"9",7.015
"10",3.126
"11",6.438
"12",5.885
"13",6.681
"14",6.399
"15",7.962
"16",1.598
"17",0.325
"18",7.239
"19",8.719
"20",8.178
"21",5.196
"22",1.306
"23",3.339
"24",3.151
"25",0.356
"26",2.857
"27",6.627
"28",0.42
"29",2.325
"30",4.679
"31",5.218
"32",3.176
"33",2.846
"34",0.371
"35",0.312
"36",6.812
"37",6.846
"38",0.316
"39",0.376
"40",7.158
"41",6.806
"42",6.15
"43",7.622
"44",6.496
"45",2.509
"46",6.721
"47",4.283
