"","x"
"1",15.981
"2",19.851
"3",22.946
"4",19.371
"5",23.942
"6",22.425
"7",20.288
"8",25.264
"9",24.064
"10",16.148
"11",23.217
"12",18.621
"13",21.517
"14",23.655
"15",18.406
"16",23.232
"17",23.03
"18",18.785
"19",14.324
"20",16.232
"21",20.52
"22",23.825
"23",25.775
"24",23.252
"25",21.473
"26",23.334
"27",24.739
"28",24.608
"29",25.157
"30",16.223
"31",14.599
"32",19.664
"33",23.099
"34",24.907
"35",21.065
"36",23.436
"37",23.681
"38",13.89
"39",21.557
"40",21.887
"41",21.356
"42",25.747
"43",25.535
