"","x"
"1",2.642
"2",0.453
"3",7.462
"4",6.568
"5",3.396
"6",2.793
"7",6.777
"8",3.497
"9",6.436
"10",7.912
"11",4.903
"12",8.274
"13",6.97
"14",4.69
"15",5.19
"16",8.898
"17",8.812
"18",0.366
"19",5.787
"20",5.123
"21",8.866
"22",5.715
"23",8.219
"24",9.123
"25",0.467
"26",6.441
"27",6.024
"28",4.99
"29",7.615
"30",9.996
"31",8.168
"32",6.776
"33",1.945
"34",0.106
"35",0.028
"36",0
"37",9.601
"38",6.708
"39",6.943
"40",6.766
"41",3.224
"42",0
"43",1.143
"44",-0.143
"45",0.221
"46",10.085
"47",7.593
