"","V1","V2"
"1",1,4
"2",2,6
"3",2,12
"4",3,4
"5",3,7
"6",3,18
"7",3,21
"8",4,10
"9",5,11
"10",5,13
"11",6,13
"12",7,8
"13",7,20
"14",9,14
"15",10,11
"16",10,14
"17",11,15
"18",12,15
"19",13,15
"20",14,17
"21",14,24
"22",15,16
"23",16,22
"24",16,23
"25",17,18
"26",17,30
"27",17,33
"28",18,23
"29",19,21
"30",19,22
"31",19,26
"32",20,31
"33",21,25
"34",22,26
"35",23,27
"36",24,28
"37",25,31
"38",27,31
"39",27,33
"40",28,30
"41",29,32
"42",30,32
"43",30,33
"44",31,34
"45",31,35
"46",32,33
"47",32,36
"48",33,34
"49",34,35
