"","x"
"1",3.722
"2",4.29
"3",4.211
"4",9.796
"5",11.571
"6",4.433
"7",9.712
"8",3.984
"9",2.166
"10",0
"11",11.24
"12",10.238
"13",0.151
"14",0.076
"15",-0.014
"16",0
"17",10.376
"18",8.863
"19",9.751
"20",-0.171
"21",0.105
"22",0.036
"23",-0.04
"24",9.495
"25",0
"26",0
"27",0.359
"28",11.458
"29",9.641
"30",7.49
"31",11.14
"32",6.707
"33",7.146
"34",0.249
"35",2.736
"36",11.703
"37",0
"38",11.017
"39",8.762
"40",9.543
"41",11.261
"42",7.25
"43",8.917
"44",9.252
"45",9.496
"46",10.726
"47",2.405
"48",0
"49",11.765
"50",10.119
"51",10.153
"52",10.625
"53",8.822
"54",10.099
"55",1.522
"56",10.394
"57",10.149
