"","x"
"1",14.776
"2",12.923
"3",11.85
"4",12.381
"5",14.961
"6",12.244
"7",11.587
"8",13.652
"9",15.628
"10",11.571
"11",11.183
"12",12.536
"13",9.712
"14",13.426
"15",15.022
"16",12.596
"17",11.24
"18",12.334
"19",13.654
"20",10.238
"21",13.954
"22",12.659
"23",10.376
"24",13.943
"25",8.863
"26",13.747
"27",10.328
"28",9.948
"29",15.771
"30",11.344
"31",9.495
"32",14.612
"33",13.467
"34",14.485
"35",11.95
"36",11.458
"37",9.641
"38",14.726
"39",13.538
"40",14.359
"41",11.14
"42",11.92
"43",11.703
"44",11.017
"45",8.762
"46",9.543
"47",11.261
"48",14.156
"49",13.331
"50",10.726
"51",12.967
"52",11.765
"53",13.113
"54",13.038
