"","x"
"1",11.85
"2",12.381
"3",3.722
"4",4.29
"5",4.358
"6",11.587
"7",13.652
"8",4.211
"9",4.284
"10",9.796
"11",11.571
"12",4.171
"13",4.433
"14",11.183
"15",9.712
"16",4.33
"17",3.984
"18",2.166
"19",0
"20",13.654
"21",10.238
"22",11.738
"23",0.151
"24",1.587
"25",10.376
"26",8.863
"27",10.328
"28",9.948
"29",-0.171
"30",11.344
"31",0.105
"32",9.495
"33",13.467
"34",0.359
"35",11.458
"36",9.641
"37",11.14
"38",6.707
"39",7.146
"40",2.736
"41",8.762
"42",9.543
"43",7.25
"44",9.252
"45",9.496
"46",2.405
