"","x"
"1",11.85
"2",12.381
"3",3.722
"4",4.29
"5",11.587
"6",13.652
"7",13.559
"8",13.578
"9",4.211
"10",9.796
"11",11.571
"12",4.433
"13",12.831
"14",11.183
"15",12.536
"16",9.712
"17",3.984
"18",2.166
"19",11.24
"20",12.334
"21",13.654
"22",10.238
"23",11.738
"24",12.659
"25",10.376
"26",13.943
"27",8.863
"28",13.747
"29",10.328
"30",9.751
"31",9.948
"32",11.344
"33",9.495
"34",13.842
"35",14.612
"36",9.914
"37",13.467
"38",14.485
"39",11.458
"40",9.641
"41",13.538
"42",14.359
"43",11.14
"44",7.146
"45",11.703
"46",11.017
"47",8.762
"48",9.543
"49",11.261
"50",13.823
"51",7.25
"52",8.917
"53",14.156
"54",9.252
"55",9.496
"56",10.726
"57",12.967
"58",11.765
"59",10.119
"60",10.625
"61",10.099
"62",11.851
