"","x"
"1",12.381
"2",4.29
"3",11.587
"4",13.652
"5",9.796
"6",11.571
"7",4.433
"8",11.183
"9",12.536
"10",9.712
"11",13.426
"12",3.984
"13",12.596
"14",11.24
"15",12.334
"16",13.654
"17",10.238
"18",11.738
"19",12.659
"20",10.376
"21",13.943
"22",8.863
"23",10.328
"24",9.948
"25",11.344
"26",9.495
"27",14.612
"28",13.467
"29",11.458
"30",9.641
"31",13.538
"32",11.14
"33",11.92
"34",7.146
"35",2.736
"36",11.703
"37",11.017
"38",8.762
"39",9.543
"40",11.261
"41",7.25
"42",8.917
"43",9.252
"44",9.496
"45",10.726
"46",12.967
"47",11.765
"48",10.119
"49",10.099
"50",11.851
