"","V1","V2"
"1",1,5
"2",1,6
"3",2,7
"4",3,8
"5",3,10
"6",7,10
"7",2,12
"8",6,12
"9",4,13
"10",9,14
"11",2,15
"12",11,15
"13",11,16
"14",12,16
"15",13,16
"16",13,17
"17",7,19
"18",15,20
"19",16,20
"20",14,21
"21",15,21
"22",19,22
"23",22,24
"24",20,25
"25",21,27
"26",25,27
"27",26,27
"28",12,28
"29",19,28
"30",20,28
"31",25,28
"32",16,29
"33",20,29
"34",23,29
"35",28,29
"36",14,30
"37",21,30
"38",24,30
"39",22,31
"40",18,32
"41",28,32
"42",31,32
"43",28,33
"44",32,34
"45",33,34
"46",30,35
"47",25,36
"48",33,37
"49",29,38
"50",33,38
"51",33,39
"52",36,39
"53",33,40
"54",37,40
