"","x"
"1",12.381
"2",3.722
"3",4.29
"4",4.358
"5",11.587
"6",4.211
"7",9.796
"8",11.571
"9",4.433
"10",0
"11",0.391
"12",11.183
"13",9.712
"14",4.33
"15",3.984
"16",2.166
"17",0
"18",10.238
"19",-0.028
"20",0.151
"21",10.376
"22",8.863
"23",10.328
"24",-0.171
"25",11.344
"26",0.105
"27",0.036
"28",9.495
"29",0
"30",0
"31",0.359
"32",9.641
"33",7.146
"34",2.736
"35",0
"36",11.017
"37",8.762
"38",9.543
"39",11.261
"40",7.25
"41",8.917
"42",9.252
"43",9.496
"44",10.726
"45",2.405
"46",0
"47",10.119
"48",10.099
"49",1.522
