"","x"
"1",11.85
"2",12.381
"3",14.31
"4",14.486
"5",4.29
"6",11.587
"7",13.652
"8",13.559
"9",13.578
"10",9.796
"11",11.571
"12",4.433
"13",12.831
"14",11.183
"15",9.712
"16",3.984
"17",12.334
"18",13.654
"19",10.238
"20",11.738
"21",10.376
"22",13.943
"23",8.863
"24",13.747
"25",10.328
"26",9.751
"27",9.948
"28",11.344
"29",9.495
"30",13.842
"31",14.612
"32",9.914
"33",13.467
"34",14.485
"35",11.458
"36",9.641
"37",13.538
"38",14.359
"39",11.14
"40",11.017
"41",9.543
"42",11.261
"43",13.823
"44",8.917
"45",14.156
"46",9.252
"47",9.496
"48",11.765
