"","V1","V2"
"1",3,4
"2",2,5
"3",3,5
"4",1,6
"5",1,8
"6",6,8
"7",5,9
"8",1,10
"9",7,10
"10",4,11
"11",9,11
"12",5,12
"13",8,12
"14",6,13
"15",10,13
"16",10,14
"17",12,15
"18",13,15
"19",13,16
"20",11,17
"21",12,17
"22",15,19
"23",16,19
"24",15,21
"25",17,22
"26",20,22
"27",17,23
"28",21,23
"29",19,24
"30",21,24
"31",18,25
"32",18,26
"33",20,27
"34",20,28
"35",22,28
"36",23,28
"37",23,29
"38",24,29
"39",24,30
"40",25,30
"41",26,31
"42",30,31
"43",30,32
"44",31,32
"45",29,33
"46",30,33
"47",28,34
"48",29,34
"49",32,35
"50",33,36
"51",34,37
"52",36,37
