"","x"
"1",23.19
"2",28.103
"3",23.449
"4",22.471
"5",17.524
"6",15.516
"7",22.121
"8",22.041
"9",21.141
"10",19.105
"11",22.444
"12",21.308
"13",18.547
"14",23.537
"15",21.568
"16",26.243
"17",25.253
"18",23.29
"19",28.049
"20",25.983
"21",26.662
"22",25.537
"23",28.11
"24",21.002
"25",21.258
"26",18.447
"27",18.522
"28",24.858
"29",23.283
"30",28.353
"31",25.224
"32",26.602
"33",26.417
"34",18.118
"35",24.017
"36",27.523
"37",24.173
"38",25.853
"39",24.988
"40",20.848
"41",22.274
"42",25.083
"43",24.57
"44",20.846
