"","x"
"1",0.413
"2",10.877
"3",9.593
"4",0.936
"5",0.73
"6",0.191
"7",0.533
"8",0
"9",0.245
"10",8.052
"11",0.238
"12",0.588
"13",0.825
"14",0.526
"15",0.731
"16",0.288
"17",0.93
"18",0.394
"19",0.31
"20",4.212
"21",0.83
"22",5.872
"23",2.289
"24",2.028
"25",0.59
"26",5.437
"27",3.222
"28",0.356
"29",4.582
"30",10.882
"31",0.817
"32",0.767
"33",3.344
"34",6.433
"35",4.464
"36",4.431
"37",2.984
"38",2.994
"39",0.241
"40",0.104
"41",2.899
"42",0.84
"43",2.905
"44",0.501
"45",2.166
"46",3.581
"47",3.364
"48",1.761
"49",2.564
"50",1.167
"51",1.319
