"","x"
"1",10.877
"2",9.593
"3",0.73
"4",0
"5",8.052
"6",0.588
"7",0.825
"8",0.731
"9",0.288
"10",0.93
"11",0.394
"12",0.31
"13",4.212
"14",0.83
"15",5.872
"16",2.289
"17",2.028
"18",0.59
"19",5.437
"20",3.222
"21",0.356
"22",4.582
"23",10.882
"24",0.817
"25",0.767
"26",3.344
"27",6.433
"28",4.464
"29",4.431
"30",2.984
"31",2.994
"32",0.211
"33",0.241
"34",0.104
"35",2.899
"36",0.84
"37",2.905
"38",0.501
"39",2.166
"40",3.581
"41",3.221
"42",3.364
"43",2.899
"44",3.484
"45",1.761
"46",2.564
"47",0.79
"48",3.023
"49",1.167
"50",1.319
"51",1.018
