"","x"
"1",13.871
"2",-0.17
"3",10.877
"4",9.593
"5",0.316
"6",0.73
"7",0.533
"8",0
"9",0.245
"10",8.052
"11",0.467
"12",12.904
"13",-0.038
"14",1.185
"15",0.238
"16",0.588
"17",0.825
"18",0.526
"19",0.731
"20",13.213
"21",0.288
"22",0.93
"23",0.394
"24",0.613
"25",0.31
"26",4.212
"27",0.83
"28",5.872
"29",2.289
"30",2.028
"31",0.59
"32",5.437
"33",3.222
"34",0.356
"35",4.582
"36",11.791
"37",10.882
"38",0.817
"39",0.767
"40",3.344
"41",6.433
"42",4.464
"43",4.431
"44",2.984
"45",2.994
"46",0.211
"47",0.241
"48",0.104
"49",2.899
"50",0.84
"51",2.905
"52",0.501
"53",2.166
"54",3.581
"55",3.221
"56",2.899
"57",1.761
"58",2.564
"59",0.79
"60",3.023
"61",1.167
"62",1.319
"63",1.018
