"","x"
"1",13.871
"2",17.524
"3",15.516
"4",10.877
"5",9.593
"6",0.73
"7",0
"8",8.052
"9",12.904
"10",0.588
"11",0.825
"12",0.731
"13",13.213
"14",0.288
"15",0.93
"16",0.394
"17",0.31
"18",4.212
"19",0.83
"20",12.851
"21",5.872
"22",2.289
"23",2.028
"24",0.59
"25",5.437
"26",3.222
"27",0.356
"28",12.558
"29",4.582
"30",11.791
"31",10.882
"32",0.817
"33",0.767
"34",3.344
"35",6.433
"36",16.651
"37",4.464
"38",4.431
"39",2.984
"40",2.994
"41",0.241
"42",0.104
"43",2.899
"44",0.84
"45",2.905
"46",0.501
"47",2.166
"48",1.761
"49",2.564
"50",1.167
"51",1.319
