"","x"
"1",28.775
"2",28.103
"3",28.716
"4",28.995
"5",28.765
"6",28.015
"7",22.444
"8",23.537
"9",27.523
"10",29.655
"11",26.243
"12",28.075
"13",25.253
"14",29.288
"15",23.29
"16",28.049
"17",25.983
"18",26.662
"19",28.925
"20",28.109
"21",29.066
"22",25.537
"23",28.11
"24",24.858
"25",28.366
"26",26.238
"27",29.652
"28",28.033
"29",28.353
"30",25.224
"31",29.949
"32",26.602
"33",28.757
"34",26.479
"35",26.417
"36",29.284
"37",30.731
"38",24.017
"39",27.523
"40",30.95
"41",25.853
"42",29.182
"43",30.936
"44",27.462
"45",28.748
"46",29.395
"47",27.285
"48",29.239
"49",24.646
