"","V1","V2"
"1",2,7
"2",5,7
"3",6,7
"4",4,10
"5",1,11
"6",8,11
"7",9,11
"8",10,13
"9",3,14
"10",12,14
"11",5,15
"12",12,15
"13",13,15
"14",13,17
"15",14,18
"16",12,19
"17",14,19
"18",15,19
"19",7,20
"20",10,20
"21",15,20
"22",11,21
"23",16,21
"24",11,22
"25",17,22
"26",19,22
"27",16,23
"28",18,23
"29",19,23
"30",12,24
"31",15,25
"32",25,26
"33",21,27
"34",22,28
"35",20,29
"36",26,30
"37",28,31
"38",29,31
"39",30,32
"40",27,33
"41",27,34
"42",28,34
"43",19,35
"44",30,35
"45",31,35
"46",26,36
"47",32,37
"48",32,38
"49",37,38
"50",35,40
"51",38,41
"52",40,41
"53",33,42
"54",34,43
"55",42,43
"56",38,44
"57",39,44
"58",41,44
"59",40,45
"60",31,46
"61",41,46
"62",45,46
"63",43,47
"64",45,47
