"","x"
"1",0.179
"2",0.107
"3",0
"4",-0.17
"5",10.877
"6",9.593
"7",0.316
"8",0.73
"9",0.004
"10",0.107
"11",0.191
"12",1.088
"13",0
"14",8.052
"15",1.246
"16",0.467
"17",-0.038
"18",1.185
"19",0.238
"20",0.588
"21",0.825
"22",0.731
"23",0.288
"24",0.93
"25",0.394
"26",0.613
"27",0.31
"28",4.212
"29",0.83
"30",5.872
"31",2.289
"32",0.225
"33",2.028
"34",0.59
"35",5.437
"36",3.222
"37",0.356
"38",4.582
"39",10.882
"40",0.817
"41",0.767
"42",3.344
"43",6.433
"44",4.464
"45",4.431
"46",2.984
"47",2.994
"48",0.211
"49",0.241
"50",0.104
"51",2.899
"52",0.84
"53",2.905
"54",0.721
"55",0.501
"56",2.166
"57",1.761
"58",2.564
"59",-0.234
"60",0.79
"61",1.167
"62",1.319
"63",1.018
