"","x"
"1",23.484
"2",20.945
"3",23.945
"4",23.073
"5",23.296
"6",23.314
"7",23.486
"8",23.476
"9",23.111
"10",23.322
"11",23.047
"12",20.509
"13",20.872
"14",24.354
"15",24.296
"16",24.311
"17",24.398
"18",24.193
"19",24.36
"20",20.847
"21",24.559
"22",20.069
"23",23.72
"24",25.158
"25",24.828
"26",23.234
"27",24.338
"28",23.992
"29",24.565
"30",23.838
"31",21.126
"32",21.26
"33",21.091
"34",20.889
"35",21.041
"36",21.07
"37",21.26
"38",21.261
"39",21.199
"40",21.059
"41",21.231
"42",21.043
"43",22.183
"44",21.486
"45",22.702
