"","V1","V2"
"1",1,4
"2",1,5
"3",2,5
"4",3,5
"5",1,6
"6",4,6
"7",6,7
"8",10,11
"9",8,13
"10",9,14
"11",13,14
"12",11,15
"13",4,16
"14",9,16
"15",10,16
"16",3,17
"17",15,17
"18",4,18
"19",5,18
"20",10,18
"21",7,19
"22",19,20
"23",4,21
"24",18,21
"25",12,22
"26",12,23
"27",22,23
"28",16,24
"29",20,25
"30",21,25
"31",25,26
"32",23,27
"33",24,27
"34",23,28
"35",24,29
"36",10,30
"37",17,30
"38",29,30
"39",29,31
"40",31,33
"41",27,34
"42",32,34
"43",18,35
"44",31,35
"45",33,36
"46",35,36
"47",34,37
"48",34,38
