"","V1","V2"
"1",1,4
"2",2,5
"3",2,6
"4",3,6
"5",4,6
"6",2,7
"7",5,7
"8",7,8
"9",4,10
"10",11,12
"11",9,14
"12",13,14
"13",12,15
"14",5,16
"15",9,16
"16",11,16
"17",4,17
"18",15,17
"19",5,18
"20",6,18
"21",11,18
"22",3,19
"23",10,19
"24",8,21
"25",20,21
"26",21,22
"27",5,23
"28",18,23
"29",16,25
"30",21,26
"31",21,27
"32",26,27
"33",22,28
"34",23,28
"35",28,29
"36",24,30
"37",25,30
"38",25,31
"39",11,32
"40",17,32
"41",31,32
"42",31,33
"43",29,34
"44",33,35
"45",30,36
"46",18,37
"47",33,37
"48",35,38
"49",37,38
"50",38,39
