"","x"
"1",13.662
"2",5.61
"3",5.842
"4",9.523
"5",11.943
"6",11.424
"7",7.452
"8",3.641
"9",3.292
"10",11.631
"11",11.395
"12",7.508
"13",11.821
"14",6.56
"15",2.497
"16",4.83
"17",12.117
"18",8.418
"19",12.406
"20",11.831
"21",11.233
"22",11.645
"23",10.705
"24",7.3
"25",9.872
"26",12.12
"27",11.117
"28",11.718
"29",11.604
"30",7.026
"31",4.553
"32",14.133
"33",6.922
"34",11.899
"35",9.047
"36",10.943
"37",7.482
"38",11.163
"39",5.87
"40",11.761
"41",9.88
"42",14.236
"43",12.872
"44",12.577
"45",8.916
"46",14.004
"47",13.527
"48",12.695
"49",7.216
"50",9.996
"51",9.631
