"","weight"
"1",0.420819438663171
"2",0.748080877712288
"3",0.863481904610215
"4",0.924227244585437
"5",0.613103580243261
"6",0.584229407085017
"7",0.548088496487248
"8",0.200997512185183
"9",0.370399783983019
"10",0.665087212326323
"11",0.657210316778512
"12",0.250121970689612
"13",0.472894279717488
"14",0.329884828348726
"15",0.772585917526178
"16",1.8953796456172
"17",1.95447409844961
"18",1.51662915680632
"19",1.9175455665019
"20",0.561359956223064
"21",1.22404615932137
"22",2.060030339624
"23",1.5558586052103
"24",0.285054380474835
"25",0.2608236948491
"26",0.273978100980198
