"","x"
"1",0.118
"2",-0.056
"3",9.146
"4",0
"5",2.657
"6",2.973
"7",-0.064
"8",1.267
"9",0.006
"10",5.84
"11",1.411
"12",2.596
"13",2.805
"14",-0.108
"15",0.815
"16",3.134
"17",5.826
"18",-0.051
"19",0
"20",6.699
"21",0
"22",6.265
"23",0.957
"24",0.346
"25",0.316
"26",2.801
"27",7.679
"28",6.884
"29",6.037
"30",0
"31",0.776
"32",0
"33",0.249
"34",0.211
"35",6.639
"36",7.408
"37",7.692
"38",6.344
"39",0
"40",0
"41",5.193
"42",0.1
"43",0.067
"44",3.921
"45",-0.1
"46",-0.167
"47",7.293
"48",7.909
"49",7.383
"50",8.762
"51",9.535
"52",-0.03
"53",0.033
"54",4.029
"55",-0.142
"56",5.091
"57",5.241
