"","x"
"1",5.755
"2",3.379
"3",9.146
"4",5.902
"5",2.657
"6",2.973
"7",-0.064
"8",1.267
"9",6.469
"10",7.661
"11",5.84
"12",1.411
"13",2.596
"14",2.805
"15",7.123
"16",0.815
"17",3.134
"18",5.826
"19",-0.051
"20",0
"21",6.699
"22",0
"23",6.265
"24",0.957
"25",8.743
"26",0.346
"27",0.316
"28",2.801
"29",7.679
"30",8.458
"31",6.884
"32",6.037
"33",0
"34",7.205
"35",0.776
"36",0
"37",7.293
"38",0.249
"39",0.211
"40",6.639
"41",7.408
"42",7.692
"43",6.344
"44",0
"45",0
"46",7.409
"47",5.193
"48",-0.1
"49",7.293
"50",7.909
"51",7.383
"52",8.762
"53",9.535
"54",4.029
"55",5.091
"56",5.241
