"","x"
"1",8.989
"2",4.385
"3",5.755
"4",3.379
"5",8.534
"6",8.785
"7",4.729
"8",5.902
"9",2.657
"10",2.973
"11",1.267
"12",6.469
"13",7.661
"14",5.84
"15",2.596
"16",2.805
"17",7.123
"18",3.134
"19",5.826
"20",6.699
"21",6.265
"22",0.957
"23",8.743
"24",0.346
"25",2.801
"26",9.177
"27",7.679
"28",8.458
"29",6.884
"30",6.037
"31",9.169
"32",7.205
"33",7.293
"34",8.526
"35",9.675
"36",6.639
"37",7.408
"38",7.692
"39",6.344
"40",9.041
"41",7.409
"42",5.193
"43",7.293
"44",7.383
"45",8.657
"46",5.241
