"","V1","V2"
"1",1,4
"2",2,5
"3",3,6
"4",6,8
"5",4,9
"6",3,10
"7",4,10
"8",5,11
"9",5,12
"10",6,12
"11",8,12
"12",3,13
"13",7,13
"14",4,14
"15",7,14
"16",12,16
"17",15,17
"18",17,18
"19",13,19
"20",16,19
"21",17,19
"22",19,21
"23",20,21
"24",9,23
"25",16,24
"26",23,24
"27",17,25
"28",17,26
"29",18,26
"30",25,26
"31",20,27
"32",21,27
"33",21,28
"34",21,29
"35",27,29
"36",26,30
"37",24,31
"38",25,31
"39",9,32
"40",22,32
"41",23,33
"42",33,34
"43",23,35
"44",32,35
"45",24,36
"46",31,37
"47",33,39
"48",34,40
"49",36,40
"50",35,41
"51",36,42
"52",37,42
"53",41,43
"54",19,44
"55",29,44
"56",38,44
"57",43,44
