"","weight"
"1",0.809512693047455
"2",0.592190003138111
"3",2.73178256827625
"4",0.763179926758089
"5",1.02190801952794
"6",0.973819798836383
"7",0.796693792809264
"8",2.33550187267929
"9",2.61750858650062
"10",2.70052513407735
"11",2.47451510402143
"12",2.3311175426461
"13",1.11662034729277
"14",3.34367944037191
"15",1.02394531098358
"16",0.745668156741086
"17",1.01582528044958
"18",0.854569482250533
"19",2.25291455674495
"20",2.35450631751397
"21",1.60310448820018
"22",0.313438989421238
"23",0.499623858745931
"24",0.717181288206139
"25",0.71582400071448
"26",1.05301282050801
"27",1.06639767446611
"28",0.596515716864224
"29",1.31382030741911
"30",1.13148619082622
"31",1.06918146289626
"32",0.406840755657952
"33",0.958336579672576
"34",0.899843542205684
"35",0.718161541745312
"36",1.33844125734816
"37",0.831995192147554
"38",3.89368814838306
"39",2.13884174259086
"40",1.75156615675518
"41",1.51676761589429
"42",1.84084871738238
"43",1.52869225220219
"44",1.09475294013254
"45",1.10718381499058
"46",1.72427521001153
"47",1.86666038665841
"48",1.13375464722674
"49",1.96531829481834
"50",0.378846934439983
"51",0.471342762267816
"52",1.82984808112357
"53",3.78047930832569
"54",2.44636648903987
"55",2.17467128548786
"56",1.21942609447722
