"","V1","V2"
"1",1,2
"2",1,3
"3",2,3
"4",2,5
"5",3,18
"6",4,10
"7",4,11
"8",4,20
"9",5,7
"10",5,14
"11",5,21
"12",6,12
"13",7,13
"14",7,15
"15",7,16
"16",8,18
"17",9,18
"18",9,22
"19",10,22
"20",11,26
"21",12,14
"22",12,17
"23",13,14
"24",13,19
"25",14,25
"26",15,19
"27",16,19
"28",17,20
"29",17,21
"30",18,21
"31",19,28
"32",20,24
"33",20,26
"34",20,30
"35",21,23
"36",21,34
"37",22,23
"38",23,31
"39",23,33
"40",24,29
"41",24,30
"42",25,35
"43",25,37
"44",26,30
"45",26,36
"46",27,28
"47",27,35
"48",29,34
"49",29,37
"50",30,32
"51",32,33
"52",33,38
"53",34,35
"54",34,38
