"","x"
"1",16.192
"2",5.685
"3",7.641
"4",8.603
"5",8.649
"6",7.684
"7",7.752
"8",9.866
"9",9.411
"10",7.859
"11",8.823
"12",10.139
"13",3.091
"14",7.17
"15",4.769
"16",7.412
"17",8.895
"18",6.769
"19",4.337
"20",4.866
"21",7.24
"22",5.129
"23",8.172
"24",8.528
"25",4.898
"26",7.343
"27",8.929
"28",3.552
"29",6.418
"30",5.655
"31",5.982
"32",6.184
"33",4.413
"34",4.36
"35",0.296
"36",5.222
"37",4.729
"38",3.367
"39",6.194
"40",9.941
"41",5.737
"42",6.093
"43",10.169
"44",6.276
"45",5.4
"46",5.321
"47",4.392
"48",5.91
"49",12.005
