"","x"
"1",1.747
"2",2.206
"3",4.745
"4",4.561
"5",4.608
"6",1.291
"7",1.723
"8",5.998
"9",2.91
"10",2.465
"11",6.97
"12",2.214
"13",6.902
"14",6.596
"15",6.351
"16",2.574
"17",4.375
"18",2.045
"19",4.141
"20",2.16
"21",2.08
"22",6.719
"23",6.906
"24",6.549
"25",6.777
"26",6.149
"27",2.995
"28",2.511
"29",7.176
"30",3.112
"31",6.006
"32",1.994
"33",6.455
"34",6.572
"35",3.019
"36",2.16
"37",7.064
"38",6.193
"39",6.339
"40",1.086
"41",4.969
"42",6.182
"43",3.405
"44",3.201
"45",6.108
"46",5.569
"47",6.057
"48",5.106
"49",4.908
"50",5.416
"51",5.421
"52",5.636
"53",3.88
"54",1.7
"55",5.167
