"","x"
"1",4.608
"2",2.109
"3",2.214
"4",4.375
"5",4.141
"6",2.08
"7",6.719
"8",6.149
"9",2.995
"10",3.112
"11",6.006
"12",1.994
"13",6.455
"14",6.572
"15",3.019
"16",2.16
"17",1.63
"18",1.758
"19",7.064
"20",6.193
"21",1.086
"22",4.969
"23",6.182
"24",3.405
"25",3.201
"26",2.694
"27",1.651
"28",6.108
"29",5.569
"30",6.057
"31",5.106
"32",4.908
"33",5.416
"34",3.207
"35",3.012
"36",2.586
"37",5.776
"38",5.421
"39",0.593
"40",3.88
"41",1.7
"42",0.124
"43",0.828
"44",1.021
"45",0.892
"46",1.105
"47",1.147
"48",0.827
"49",0.366
"50",0.801
"51",0.807
"52",1.82
"53",1.49
"54",1.15
"55",0.86
"56",0.902
"57",0.421
"58",3.29
"59",0.713
