"","x"
"1",2.109
"2",2.214
"3",4.375
"4",4.141
"5",2.08
"6",6.719
"7",6.006
"8",1.994
"9",6.572
"10",2.16
"11",1.63
"12",1.758
"13",7.064
"14",6.193
"15",1.086
"16",4.969
"17",6.182
"18",3.405
"19",3.201
"20",1.651
"21",6.108
"22",5.569
"23",6.057
"24",4.908
"25",5.416
"26",3.207
"27",2.586
"28",0.593
"29",3.88
"30",1.7
"31",0.124
"32",0.828
"33",1.021
"34",0.967
"35",1.584
"36",0.892
"37",1.105
"38",1.147
"39",0.827
"40",0.366
"41",0.801
"42",0.807
"43",1.82
"44",1.49
"45",1.15
"46",0.86
"47",0.902
"48",0.421
