"","x"
"1",2.206
"2",4.745
"3",4.561
"4",4.608
"5",1.291
"6",1.723
"7",5.998
"8",2.91
"9",2.465
"10",6.244
"11",2.214
"12",6.596
"13",2.043
"14",6.351
"15",2.574
"16",4.375
"17",2.045
"18",4.141
"19",6.719
"20",6.549
"21",6.777
"22",6.149
"23",2.995
"24",2.511
"25",7.176
"26",3.112
"27",6.006
"28",6.455
"29",3.019
"30",2.16
"31",6.339
"32",1.086
"33",4.969
"34",6.182
"35",3.405
"36",3.201
"37",2.694
"38",6.057
"39",5.106
"40",4.908
"41",5.416
"42",3.207
"43",3.012
"44",5.776
"45",5.421
"46",5.636
"47",1.7
"48",5.989
"49",5.167
"50",0.124
