"","x"
"1",2.206
"2",4.745
"3",4.561
"4",1.291
"5",1.723
"6",5.998
"7",2.91
"8",2.465
"9",6.97
"10",2.214
"11",6.902
"12",6.596
"13",2.574
"14",4.375
"15",4.141
"16",2.08
"17",6.719
"18",6.906
"19",6.549
"20",6.777
"21",2.995
"22",7.176
"23",3.112
"24",6.006
"25",1.994
"26",6.455
"27",6.572
"28",2.16
"29",1.63
"30",7.064
"31",6.193
"32",6.339
"33",1.086
"34",4.969
"35",6.182
"36",3.405
"37",1.651
"38",6.108
"39",5.569
"40",6.057
"41",5.106
"42",4.908
"43",5.421
"44",5.636
"45",3.88
"46",1.7
"47",0.124
"48",0.828
"49",2.567
"50",1.105
