"","x"
"1",1.891
"2",1.747
"3",2.206
"4",4.745
"5",4.561
"6",4.608
"7",1.291
"8",1.723
"9",5.998
"10",2.91
"11",2.465
"12",1.951
"13",6.244
"14",6.97
"15",2.109
"16",2.214
"17",6.902
"18",6.596
"19",2.043
"20",6.351
"21",2.574
"22",4.375
"23",2.045
"24",4.141
"25",2.16
"26",2.08
"27",6.719
"28",1.952
"29",6.906
"30",6.549
"31",6.777
"32",6.149
"33",2.995
"34",2.511
"35",7.176
"36",3.112
"37",6.006
"38",1.994
"39",6.572
"40",3.019
"41",2.16
"42",7.064
"43",6.193
"44",6.339
"45",4.969
"46",6.182
"47",3.405
"48",3.201
"49",2.694
"50",6.108
"51",5.569
"52",6.057
"53",5.106
"54",4.908
"55",5.416
"56",3.207
"57",3.012
"58",5.421
"59",5.636
