"","x"
"1",0
"2",5.61
"3",-0.05
"4",0.091
"5",5.16
"6",0.06
"7",-0.071
"8",0.2
"9",0.241
"10",2.462
"11",0
"12",2.714
"13",0.331
"14",6.635
"15",0
"16",4.818
"17",6.881
"18",2.987
"19",5.693
"20",0.254
"21",5.617
"22",-0.044
"23",0.131
"24",0.364
"25",0.212
"26",5.984
"27",2.799
"28",5.776
"29",0.138
"30",-0.09
"31",0.085
"32",0.345
"33",0
"34",2.336
"35",2.576
"36",6.399
"37",0.287
"38",0.165
"39",0.324
"40",6.876
"41",4.103
"42",5.956
"43",0
"44",0.444
"45",3.917
"46",3.084
"47",1.797
"48",5.663
