"","x"
"1",5.61
"2",0.075
"3",-0.126
"4",-0.05
"5",0.091
"6",5.16
"7",0.06
"8",0.2
"9",2.462
"10",0
"11",0
"12",2.714
"13",0.331
"14",0
"15",4.818
"16",2.987
"17",5.693
"18",0.046
"19",0.254
"20",5.617
"21",-0.044
"22",0.131
"23",0.364
"24",5.984
"25",2.799
"26",0.006
"27",0.138
"28",-0.09
"29",0.085
"30",0.345
"31",2.336
"32",2.576
"33",6.399
"34",6.649
"35",0.287
"36",0.165
"37",0.324
"38",4.103
"39",5.956
"40",0
"41",0.444
"42",0.031
"43",3.917
"44",0.21
"45",3.084
"46",0.275
"47",1.797
"48",5.663
