"","x"
"1",13.022
"2",14.808
"3",12.576
"4",12.689
"5",11.531
"6",11.876
"7",14.417
"8",16.632
"9",15.809
"10",11.605
"11",11.431
"12",14.915
"13",16.3
"14",14.367
"15",11.371
"16",14.887
"17",14.534
"18",9.577
"19",9.29
"20",14.255
"21",15.211
"22",14.602
"23",14.302
"24",12.132
"25",12.74
"26",10.413
"27",9.755
"28",15.103
"29",11.392
"30",14.543
"31",10.794
"32",10.383
"33",14.814
"34",14.824
"35",10.221
"36",14.421
"37",10.482
"38",7.204
"39",12.109
"40",15.365
"41",10.962
"42",7.775
"43",13.385
"44",11.004
"45",12.059
"46",14.924
