"","x"
"1",10.579
"2",9.627
"3",13.019
"4",10.347
"5",15.163
"6",9.44
"7",16.176
"8",15.868
"9",15.199
"10",14.911
"11",14.323
"12",13.604
"13",16.441
"14",16.664
"15",13.457
"16",11.925
"17",16.874
"18",16.482
"19",11.467
"20",15.857
"21",15.659
"22",15.609
"23",13.185
"24",15.873
"25",14.557
"26",15.344
"27",14.125
"28",14.745
"29",13.946
"30",12.273
"31",13.327
"32",17.316
"33",11.969
"34",11.873
"35",16.03
"36",15.546
"37",14.789
"38",14.045
"39",13.86
"40",12.112
"41",10.252
"42",16.392
"43",15.24
"44",12.957
"45",12.154
"46",14.825
