"","x"
"1",9.78
"2",9.607
"3",10.21
"4",10.579
"5",9.466
"6",9.627
"7",13.019
"8",10.347
"9",15.163
"10",9.44
"11",12.719
"12",15.868
"13",15.199
"14",14.911
"15",14.323
"16",13.604
"17",16.441
"18",16.664
"19",13.457
"20",11.925
"21",11.467
"22",15.857
"23",15.659
"24",15.609
"25",13.185
"26",14.557
"27",15.344
"28",14.125
"29",14.745
"30",13.946
"31",12.273
"32",13.327
"33",12.387
"34",11.969
"35",11.873
"36",16.03
"37",15.546
"38",14.789
"39",14.618
"40",14.045
"41",13.86
"42",12.112
"43",10.252
"44",5.651
"45",15.24
"46",12.957
"47",12.154
