"","weight"
"1",2.22885190213743
"2",0.287513477939765
"3",0.480688048530243
"4",0.423551649601813
"5",1.12737997156095
"6",2.33402420725532
"7",0.361951654339842
"8",0.215638586878742
"9",1.51900421331113
"10",2.87829532881633
"11",2.33334973775307
"12",1.49076356304241
"13",1.63497675823776
"14",2.51392999028393
"15",2.48097339755846
"16",2.96790431097482
"17",2.31164097536917
"18",0.867630336192292
"19",1.68740510846058
"20",0.515193167654391
"21",1.63040363103628
"22",0.447361822820213
"23",1.47889871203896
"24",0.241867732596625
"25",0.432695042719942
"26",1.59686223575465
"27",0.422758796477458
"28",0.292439737515983
"29",2.48683031200108
"30",1.8703475612849
"31",0.582017181750708
"32",0.380038156077376
"33",0.248080632007383
"34",4.66733339285459
"35",0.509905873649361
"36",0.40363969073226
"37",0.273130005634717
"38",1.4671256941657
