"","x"
"1",9.737
"2",3.702
"3",3.142
"4",2.66
"5",2.168
"6",4.99
"7",12.066
"8",3.404
"9",0
"10",11.058
"11",2.221
"12",2.815
"13",4.996
"14",6.873
"15",7.966
"16",0
"17",6.194
"18",7.293
"19",2.095
"20",0.179
"21",12.53
"22",7.41
"23",4.848
"24",8.152
"25",7.603
"26",0
"27",0.184
"28",0.323
"29",6.626
"30",6.994
"31",6.526
"32",7.939
"33",3.946
"34",9.312
"35",7.62
"36",8.706
"37",0
"38",5.655
"39",3.584
"40",0.234
"41",7.053
"42",8.371
"43",8.862
"44",6.935
"45",0
"46",0.068
"47",8.488
"48",6.416
"49",1.357
"50",3.264
"51",3.287
"52",1.803
"53",3.456
