"","V1","V2"
"1",1,2
"2",2,3
"3",3,5
"4",2,6
"5",3,6
"6",4,6
"7",2,7
"8",1,8
"9",2,8
"10",6,9
"11",4,11
"12",12,13
"13",4,14
"14",8,14
"15",13,14
"16",12,15
"17",5,16
"18",9,17
"19",10,17
"20",10,18
"21",11,18
"22",11,19
"23",12,19
"24",14,19
"25",13,20
"26",15,20
"27",14,21
"28",20,22
"29",22,23
"30",16,24
"31",19,25
"32",9,26
"33",25,26
"34",26,27
"35",22,29
"36",23,29
"37",22,30
"38",25,30
"39",24,31
"40",27,32
"41",31,32
"42",22,33
"43",29,33
"44",14,34
"45",28,34
"46",30,34
"47",31,35
"48",34,36
"49",25,37
"50",26,37
"51",31,37
"52",35,38
"53",35,39
"54",36,39
"55",36,40
"56",37,40
