"","x"
"1",3.142
"2",2.66
"3",4.99
"4",3.404
"5",11.058
"6",9.981
"7",2.221
"8",2.815
"9",4.996
"10",7.966
"11",6.194
"12",7.293
"13",2.095
"14",7.41
"15",4.848
"16",8.152
"17",7.603
"18",0.184
"19",6.626
"20",6.994
"21",6.526
"22",7.939
"23",3.946
"24",9.312
"25",7.62
"26",8.706
"27",0
"28",5.655
"29",3.584
"30",0.234
"31",7.053
"32",8.753
"33",8.371
"34",8.862
"35",6.935
"36",0
"37",0.068
"38",8.488
"39",11.991
"40",6.416
"41",8.282
"42",10.372
"43",1.357
"44",3.264
"45",3.287
"46",1.803
"47",9.696
"48",3.456
