"","x"
"1",3.702
"2",3.142
"3",2.66
"4",2.168
"5",4.99
"6",3.404
"7",0
"8",9.981
"9",2.221
"10",2.815
"11",4.996
"12",7.966
"13",0
"14",6.194
"15",7.293
"16",2.095
"17",0.179
"18",7.41
"19",4.848
"20",8.152
"21",7.603
"22",0
"23",0.184
"24",0.323
"25",6.994
"26",6.526
"27",7.939
"28",3.946
"29",9.312
"30",7.62
"31",8.706
"32",5.655
"33",3.584
"34",0.234
"35",7.053
"36",8.753
"37",8.371
"38",8.862
"39",6.935
"40",0
"41",8.488
"42",6.416
"43",9.738
"44",9.55
"45",8.282
"46",10.372
"47",1.357
"48",3.264
"49",3.287
"50",0
"51",1.803
"52",3.456
