"","V1","V2"
"1",2,4
"2",1,6
"3",1,7
"4",4,7
"5",3,8
"6",2,9
"7",3,9
"8",4,9
"9",4,10
"10",9,10
"11",5,12
"12",10,13
"13",10,14
"14",6,15
"15",14,15
"16",10,16
"17",14,16
"18",13,17
"19",11,19
"20",18,19
"21",14,20
"22",15,21
"23",20,21
"24",14,22
"25",17,22
"26",19,22
"27",20,22
"28",16,23
"29",17,23
"30",11,24
"31",19,25
"32",12,26
"33",17,26
"34",24,26
"35",24,27
"36",25,27
"37",26,28
"38",16,29
"39",29,30
"40",16,31
"41",26,32
"42",28,32
"43",28,33
"44",30,34
"45",31,34
"46",29,35
"47",32,36
"48",32,37
