"","V1","V2"
"1",1,3
"2",4,5
"3",3,6
"4",5,6
"5",1,7
"6",2,8
"7",1,9
"8",2,10
"9",8,10
"10",5,11
"11",3,12
"12",10,13
"13",10,14
"14",14,15
"15",10,16
"16",14,16
"17",13,17
"18",11,19
"19",18,19
"20",14,20
"21",15,21
"22",20,21
"23",14,22
"24",17,22
"25",19,22
"26",20,22
"27",16,23
"28",17,23
"29",11,24
"30",19,25
"31",12,26
"32",17,26
"33",24,26
"34",24,27
"35",25,27
"36",27,28
"37",26,29
"38",16,30
"39",16,31
"40",26,32
"41",29,32
"42",28,33
"43",29,34
"44",33,35
"45",34,36
"46",34,37
"47",36,37
"48",32,38
"49",33,38
"50",38,39
"51",32,40
"52",39,40
"53",37,41
"54",36,42
"55",40,44
"56",41,44
"57",40,45
"58",43,45
"59",45,46
"60",39,47
