"","x"
"1",5.685
"2",7.641
"3",8.603
"4",8.649
"5",8.437
"6",7.684
"7",7.752
"8",9.866
"9",7.859
"10",8.823
"11",10.139
"12",3.091
"13",7.17
"14",4.769
"15",7.412
"16",8.461
"17",8.895
"18",6.769
"19",4.337
"20",4.866
"21",7.24
"22",5.129
"23",8.172
"24",8.548
"25",8.528
"26",4.898
"27",7.343
"28",8.929
"29",8.159
"30",3.552
"31",6.418
"32",5.655
"33",5.982
"34",6.184
"35",4.413
"36",4.36
"37",0.296
"38",5.222
"39",0.156
"40",7.029
"41",4.729
"42",3.367
"43",6.194
"44",9.941
"45",5.737
"46",6.093
"47",10.169
"48",6.276
"49",5.4
"50",5.321
"51",0.21
"52",0
"53",4.392
"54",5.91
