"","V1","V2"
"1",1,7
"2",2,9
"3",3,7
"4",3,9
"5",3,14
"6",4,8
"7",5,11
"8",5,15
"9",6,10
"10",7,16
"11",8,9
"12",8,18
"13",9,25
"14",10,11
"15",10,12
"16",11,20
"17",12,14
"18",12,15
"19",13,15
"20",14,19
"21",14,21
"22",14,27
"23",15,17
"24",15,32
"25",16,17
"26",17,30
"27",18,27
"28",18,28
"29",18,31
"30",19,26
"31",19,27
"32",20,34
"33",20,36
"34",20,39
"35",21,23
"36",21,25
"37",21,35
"38",21,38
"39",22,34
"40",23,24
"41",23,35
"42",23,37
"43",24,36
"44",24,37
"45",25,27
"46",25,31
"47",25,33
"48",26,32
"49",26,39
"50",27,29
"51",28,40
"52",29,30
"53",30,41
"54",31,40
"55",32,34
"56",32,41
"57",33,38
"58",35,37
"59",36,37
