"","V1","V2"
"1",2,6
"2",3,7
"3",1,8
"4",2,8
"5",7,8
"6",9,10
"7",5,11
"8",2,12
"9",10,12
"10",4,13
"11",10,13
"12",11,13
"13",5,14
"14",6,14
"15",14,15
"16",13,16
"17",14,16
"18",7,17
"19",12,18
"20",12,19
"21",19,20
"22",8,21
"23",19,21
"24",18,22
"25",12,23
"26",17,23
"27",18,23
"28",21,23
"29",17,24
"30",15,25
"31",16,25
"32",23,26
"33",16,27
"34",26,27
"35",25,28
"36",17,29
"37",21,29
"38",13,30
"39",22,30
"40",21,31
"41",30,32
"42",19,33
"43",20,33
"44",19,34
"45",31,34
"46",22,35
"47",24,36
"48",29,36
"49",27,37
"50",30,37
