"","x"
"1",13.922
"2",16.137
"3",14.538
"4",14.921
"5",14.836
"6",14.432
"7",13.368
"8",14.987
"9",14.798
"10",15.508
"11",15.708
"12",14.229
"13",14.57
"14",12.382
"15",14.09
"16",15.115
"17",12.466
"18",15.723
"19",15.743
"20",14.28
"21",14.604
"22",15.049
"23",14.081
"24",15.011
"25",14.457
"26",16.473
"27",15.025
"28",14.123
"29",14.47
"30",15.071
"31",15.135
"32",14.366
"33",15.219
"34",15.423
"35",12.769
"36",15.547
"37",14.425
"38",14.087
"39",12.631
"40",15.082
"41",14.353
"42",14.606
"43",15.217
"44",15.111
"45",15.49
"46",14.408
"47",13.869
"48",12.736
"49",13.027
"50",15.185
