"","x"
"1",0.106
"2",0.144
"3",7.313
"4",0
"5",0
"6",8.309
"7",7.742
"8",0.035
"9",6.715
"10",0.185
"11",0.067
"12",7.748
"13",6.726
"14",8.314
"15",0.284
"16",0
"17",0.169
"18",0.078
"19",8.572
"20",0.191
"21",8.111
"22",5.175
"23",8.302
"24",8.136
"25",9.273
"26",8.088
"27",0
"28",9.392
"29",0
"30",9.914
"31",8.948
"32",4.939
"33",0
"34",0
"35",0
"36",9.16
"37",0.126
"38",0.005
"39",5.656
"40",8.124
"41",9.136
"42",0.141
"43",-0.03
"44",6.895
"45",9.28
"46",0.021
"47",8.869
"48",3.939
"49",8.155
"50",7.907
