"","weight"
"1",3.6362630537171
"2",3.02028078168783
"3",2.62120754612411
"4",0.571427160686141
"5",0.982049387795338
"6",1.52676422541708
"7",0.407676342409711
"8",2.55710852354757
"9",0.389857666052175
"10",0.582439696426635
"11",1.27513763962436
"12",0.548019160260199
"13",3.09799757908376
"14",1.53609928043767
"15",4.70212050052977
"16",2.41112857386234
"17",2.31116334322743
"18",1.63177081725415
"19",2.07051322141709
"20",1.23588025353586
"21",1.59862565975141
"22",0.470243553196068
"23",0.729992465763981
"24",1.46346335784344
"25",1.10576896338223
"26",0.687765221396319
"27",0.497791120843933
"28",2.35276964455748
"29",2.39637559648055
"30",0.712405081397205
"31",2.37702212889436
"32",0.62539667410363
"33",2.37010041966651
"34",1.68836488946683
"35",0.545381517860859
"36",1.2868084550132
"37",0.211728599847291
"38",0.22699118905323
"39",0.395298620949187
