"","x"
"1",13.875
"2",13.604
"3",13.908
"4",12.364
"5",14.529
"6",14.454
"7",14.072
"8",13.635
"9",12.268
"10",12.05
"11",14.5
"12",15.188
"13",14.723
"14",12.753
"15",16.749
"16",16.645
"17",16.69
"18",13.667
"19",13.116
"20",12.672
"21",17.142
"22",16.939
"23",16.798
"24",14.862
"25",13.759
"26",14.691
"27",13.371
"28",13.012
"29",12.737
"30",17.31
"31",16.893
"32",14.716
"33",13.404
"34",13.549
"35",13.83
"36",13.366
"37",15.58
"38",14.503
"39",13.814
"40",13.529
"41",13.366
"42",13.69
"43",9.689
"44",10.321
"45",9.769
"46",9.896
"47",13.167
"48",8.404
