"","V1","V2"
"1",2,3
"2",1,4
"3",2,4
"4",3,5
"5",4,10
"6",2,11
"7",3,12
"8",11,12
"9",5,13
"10",7,14
"11",8,14
"12",8,15
"13",7,16
"14",11,16
"15",6,17
"16",9,17
"17",16,19
"18",17,21
"19",19,21
"20",17,22
"21",13,25
"22",19,26
"23",18,27
"24",20,28
"25",21,28
"26",14,29
"27",16,29
"28",18,29
"29",23,32
"30",31,32
"31",25,33
"32",32,33
"33",24,34
"34",26,34
"35",26,35
"36",27,35
"37",27,36
"38",29,37
"39",30,37
"40",30,38
"41",16,39
"42",33,39
"43",28,40
"44",39,41
"45",37,42
"46",41,44
"47",42,44
"48",43,44
"49",44,45
"50",44,46
"51",33,47
"52",47,48
