"","weight"
"1",0.198987436646144
"2",0.252271679216598
"3",0.205611284145846
"4",0.259655541289204
"5",0.242092957054446
"6",0.216261415675645
"7",1.00799236113211
"8",0.235108485837857
"9",1.47346360682589
"10",1.54702908865022
"11",1.74540797544636
"12",2.42855236740554
"13",2.02477776550852
"14",1.46586425083332
"15",0.253622948788135
"16",0.360173291722935
"17",1.28413745355649
"18",0.263408428099684
"19",0.184835061665678
"20",0.211486170184238
"21",0.414868653884317
"22",0.441297858693729
"23",2.62377975512703
